,f1_score,loss,val_f1_score,val_loss
0,0.41908517479896545,1.7559263706207275,0.4970525801181793,1.4293814897537231
1,0.5265956521034241,1.301163673400879,0.5184632539749146,1.2954366207122803
2,0.5578258633613586,1.2029616832733154,0.5615106821060181,1.204271674156189
3,0.5813509821891785,1.1475316286087036,0.5796945691108704,1.1464515924453735
4,0.6000579595565796,1.0996896028518677,0.5909756422042847,1.175676703453064
5,0.6149374842643738,1.0675171613693237,0.6265991926193237,1.0580652952194214
6,0.6256783604621887,1.0370553731918335,0.6356741189956665,1.0396620035171509
7,0.6372321844100952,1.0130988359451294,0.6296871304512024,1.0919437408447266
8,0.6436225175857544,0.9937277436256409,0.6093577146530151,1.0946587324142456
9,0.6499391198158264,0.978054404258728,0.6468794941902161,1.0371904373168945
10,0.6566963195800781,0.9579788446426392,0.6344035863876343,1.053379774093628
11,0.659523069858551,0.9467979669570923,0.6608182191848755,0.9752323627471924
12,0.6685512065887451,0.9328356385231018,0.654818058013916,0.9428075551986694
13,0.6722742319107056,0.9246475100517273,0.6569775342941284,1.0034515857696533
14,0.6750210523605347,0.9137182235717773,0.6500115394592285,1.000359296798706
15,0.6763612031936646,0.9040171504020691,0.6674073934555054,0.9526135921478271
16,0.686963677406311,0.8890711069107056,0.6753721237182617,0.9400501251220703
17,0.6866644620895386,0.8819886445999146,0.6494503021240234,0.9961113333702087
18,0.6890929937362671,0.8709049820899963,0.6643366813659668,0.9760002493858337
19,0.6944112777709961,0.8637303113937378,0.6595436930656433,1.0624394416809082
20,0.6995546817779541,0.8539599776268005,0.6783803701400757,0.9554435014724731
21,0.7020315527915955,0.8483749628067017,0.6927125453948975,0.9345611929893494
22,0.7032853364944458,0.8363237977027893,0.6779245734214783,0.9476414918899536
23,0.7036259770393372,0.8329983949661255,0.691630482673645,0.9103533029556274
24,0.7083045244216919,0.8236746191978455,0.679360032081604,0.9452860355377197
25,0.7108815908432007,0.8159472346305847,0.689098596572876,0.9473890066146851
26,0.714145839214325,0.8041746616363525,0.6835991144180298,1.0170300006866455
27,0.71612149477005,0.7992649078369141,0.682528555393219,0.9887828230857849
28,0.7176409959793091,0.7924279570579529,0.6840708255767822,0.9646282196044922
