# "asas_sn_id":283469191574,"ra_deg":283.68017,"dec_deg":-10.16775,"source_number":50132,"name":"NSV 11508","variability_flag":2,"lii":24.22743618,"bii":-5.3386624,"variability_type":"CST","max_mag_type":null,"max_mag_limit":null,"max_mag":13.9,"max_mag_flag":null,"max_mag_system":"V","min_mag_type":null,"min_mag_limit":null,"min_mag":null,"min_mag_flag":null,"min_mag_system":null,"epoch":null,"epoch_flag":null,"period_limit":null,"period":null,"period_flag":null,"ref_bibcode_1":"1971afcv.book.....T","ref_bibcode_2":"2009yCat....102025S","ref_bibcode_others":"2017PASP..129j4502K","class":2900
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
283469191574,2457210.9990133,13.283328499616788,0.09846635434689673,13.651514122078066,0.008057366497585544,17.229136746815076,1.77,bd125228,bd,G,V
283469191574,2457212.0023296,13.179814464902961,0.09865479827971511,13.66000816290767,0.008136190132004579,17.22706086140116,1.44,bd125375,bd,G,V
283469191574,2457212.8699179,13.433771370844568,0.09170146623698776,13.639286522581411,0.007419770965855586,17.306415694263556,1.66,bd125569,bd,G,V
283469191574,2457216.9281456,13.221664501333398,0.07671342403166885,13.656566072573407,0.0063066307988493085,17.500177974914124,1.58,bd126321,bd,G,V
283469191574,2457222.8976667,12.982078863585642,0.05452492264328884,13.676420796874469,0.004565233418099503,17.870868748426837,1.48,bd127250,bd,G,V
283469191574,2457226.9510085,13.129795162160091,0.07903636763904964,13.664136527723887,0.006543064396573796,17.46778896194987,1.61,bd127738,bd,B,V
283469191574,2457230.841178,12.94143029713066,0.11483916662428534,13.679825710628108,0.009645392993464527,17.062131313160258,1.44,bd128814,bd,G,V
283469191574,2457235.9246345,13.448611915846794,0.15970160306193343,13.638087750993915,0.012907555074573834,16.704083204810736,1.49,bd130098,bd,G,V
283469191574,2457237.9171127,13.270890786220821,0.11401477837026251,13.652531216693472,0.009338416608241105,17.06995352523305,1.51,bd130505,bd,G,V
283469191574,2457240.9035679,13.302638044878806,0.08332982130250602,13.649936968504221,0.006808866964172175,17.410355267428503,1.49,bd131016,bd,G,V
283469191574,2457242.9015826,13.22993538770766,0.05550255434012496,13.655887096548343,0.004560027063263869,17.851573966938098,1.53,bd131594,bd,G,V
283469191574,2457243.8985578,13.266387332361276,0.08010744941524811,13.65289972192802,0.0065634533652873,17.45317413313227,1.51,bd131943,bd,G,V
283469191574,2457244.9030214,13.044406581215217,0.08204546423197229,13.671220587334151,0.006836635447601084,17.427219951943197,1.44,bd132284,bd,G,V
283469191574,2457246.876485,13.217815196375664,0.06509475502450257,13.656882215692187,0.0053530154154595245,17.678491401353337,1.53,bd132949,bd,G,V
283469191574,2457248.8681729,13.030915143836026,0.0687966308541269,13.672344112748595,0.0057385798123277,17.618438468047803,1.58,bd133463,bd,G,V
283469191574,2457255.7982702,12.957346993459344,0.06497528882182438,13.678491181553936,0.00545059987761508,17.68048584702478,1.53,bd134252,bd,G,V
283469191574,2457264.8249417,13.36701347645597,0.17520492017458025,13.644695439761232,0.014247021667179139,16.6034906485907,1.52,bd136036,bd,G,V
283469191574,2457270.8024467,13.090902584450678,0.08653823356587788,13.667357426808397,0.007185394341406458,17.369336328538367,1.49,bd137142,bd,G,V
283469191574,2457275.7936295,13.03965079265811,0.0698917598311449,13.671616502110894,0.005826022902934023,17.60129145398426,1.57,bd138779,bd,G,V
283469191574,2457285.7859479,12.772010932105141,0.08264434413825172,13.694133200520469,0.007033411521761002,17.419323549984988,1.49,bd140511,bd,G,V
283469191574,2457300.7310744,12.644817089963555,0.10515685626844433,13.705000025613291,0.009039350266070108,17.15776240838505,1.96,bd143216,bd,B,V
283469191574,2457304.7100911,13.02849262961775,0.050141637367499554,13.672545975463494,0.004183275939641928,17.961860114492843,1.77,bd144218,bd,G,V
283469191574,2457440.1555537,13.015006212207496,0.14794180430402665,13.673670455169741,0.012355453881788145,16.78712911600029,1.49,bd187143,bd,G,V
283469191574,2457445.1415775,13.016605307060605,0.08938051067962437,13.673537063875257,0.0074637531605028454,17.334249314445046,1.61,bd189121,bd,G,V
283469191574,2457454.1313451,13.19844349739753,0.06117998211593363,13.658474610659413,0.005038471435962119,17.745833029436483,1.47,bd192684,bd,G,V
283469191574,2457455.869615,13.240299849659506,0.06207310461582163,13.655036853091255,0.005095863889253063,17.730097725243223,1.39,bh063266,bh,G,V
283469191574,2457456.8646788,13.409487850415344,0.05683959491876383,13.641250926701192,0.00460734735577892,17.825728958274663,1.40,bh063482,bh,G,V
283469191574,2457464.1034108,13.007107525832245,0.06658882513823126,13.674329578415252,0.005564585178926314,17.6538530124932,1.45,bd196057,bd,G,V
283469191574,2457467.0973461,13.009564674224695,0.08501303514017403,13.674124493386884,0.007102887398033319,17.388642589526043,1.59,bd197173,bd,G,V
283469191574,2457472.0821119,13.249233123402467,0.14347715504385514,13.65430455032795,0.011770751404474126,16.820399502120644,1.56,bd198610,bd,G,V
283469191574,2457476.8697168,13.177907138066594,0.08064842733333003,13.660165297415377,0.006652143860138683,17.445866636314772,1.36,bh069796,bh,G,V
283469191574,2457481.8694664,13.089003587613002,0.0776989029112827,13.667514937657327,0.006452387967203245,17.486319176885075,1.48,bh071590,bh,B,V
283469191574,2457484.0660909,12.705648640160668,0.06930870904054569,13.69978930136747,0.0059292961295038865,17.61038686953529,1.45,bd202276,bd,G,V
283469191574,2457490.0333075,13.014812491967374,0.08951514346498812,13.673686615795422,0.007476025416711524,17.332615113572896,1.46,bd203531,bd,G,V
283469191574,2457491.0413593,13.405809313224442,0.10894690293838218,13.641548810480693,0.008833524623935692,17.119319171284783,1.55,bd203922,bd,G,V
283469191574,2457493.0723763,13.158332862146239,0.10203595242281811,13.661779233494473,0.008428776281903208,17.190473337121954,1.61,bd204623,bd,G,V
283469191574,2457499.0095577,13.220805436577292,0.1252021098612028,13.656636619516293,0.01029356724913466,16.968327274898318,1.52,bd206185,bd,G,V
283469191574,2457514.002709,13.18013790980798,0.0727554010220071,13.659981518258345,0.006000085748250608,17.557693296542812,1.47,bd211339,bd,G,V
283469191574,2457522.0850745,13.07179625042041,0.06223849480495414,13.668943229742233,0.005175305408336375,17.727208691186195,1.48,bd212706,bd,G,V
283469191574,2457527.9433817,12.768199186627221,0.13551505701990532,13.694457281652157,0.011536393885201121,16.88238751326412,1.56,bd213907,bd,G,V
283469191574,2457544.050911,13.412825965777085,0.08611432133012004,13.640980680610756,0.006978583292122073,17.37466793555874,1.51,bd218145,bd,B,V
283469191574,2457545.0626508,13.191899263648208,0.06184651381205876,13.65901308882349,0.005095890302929406,17.73406833323284,1.52,bd218497,bd,G,V
283469191574,2457550.632246,12.620325486448202,0.13320323738967077,13.707105015038792,0.011472455900835572,16.901069443389584,1.56,bh077771,bh,G,V
283469191574,2457551.6466538,13.271540344776433,0.07033571965455587,13.652478075424114,0.005760587482961272,17.59441655519781,1.58,bh078011,bh,G,V
283469191574,2457557.7225091,12.66497267337187,0.11684468548008488,13.703270761841042,0.010028058977194968,17.04333398395222,1.49,bh079256,bh,G,V
283469191574,2457563.8136723,12.85449965830549,0.13205611691851682,13.687143461864792,0.0111664600984593,16.91046008670276,1.50,bh081668,bh,B,V
283469191574,2457565.9304524,13.397524053126174,0.10182678150377837,13.642220040959236,0.008261323794183524,17.192701351189115,1.49,bd223445,bd,B,V
283469191574,2457567.7697963,13.411019953739753,0.07957012242459699,13.64112688281189,0.006449118993434843,17.460481328036433,1.58,bh082580,bh,G,V
283469191574,2457568.644966,13.159714636710893,0.055674331642564336,13.661665224833829,0.004598547882150555,17.848218863344783,1.85,bh082927,bh,G,V
283469191574,2457575.9799465,13.391010805947701,0.08402957788467082,13.642748003272125,0.006820732133242807,17.401275938907247,1.55,bd225604,bd,B,V
283469191574,2457576.6628612,13.481218277943245,0.08602110075475701,13.63545855319514,0.006935663717094485,17.375843904599495,1.54,bh084644,bh,G,V
283469191574,2457581.9644809,13.092691395847819,0.0708428219425108,13.667209076104376,0.0058813780147019,17.586616762464747,1.65,bd227278,bd,G,V
283469191574,2457582.8201555,13.228014364774678,0.10480987114025961,13.656044759872348,0.00861231095136353,17.161350926087696,1.45,bd227395,bd,G,V
283469191574,2457591.7054443,13.213619859761533,0.17295721474312903,13.657226883235339,0.014227514832583672,16.617509686419428,1.41,bh087892,bh,B,V
283469191574,2457592.9352826,13.201771881262143,0.09933016762856059,13.65820084418952,0.008178263833095625,17.21965347271891,1.59,bd229673,bd,G,V
283469191574,2457595.8849819,13.155855092154773,0.06242092300678406,13.661983701487133,0.005157310481145413,17.724030928152064,1.50,bd229976,bd,G,V
283469191574,2457598.9185536,13.086944772322651,0.049122701196662746,13.667685730346362,0.004079962234124934,17.984150793409796,2.11,bd230955,bd,B,V
283469191574,2457601.9009233,13.109835895681096,0.07553750369467058,13.665788266070997,0.006262929828424841,17.516949822430416,1.45,bd231726,bd,G,V
283469191574,2457603.7134488,13.207067674429405,0.04940951603306213,13.657765396472135,0.004066458733462295,17.977829893703447,1.35,bh091603,bh,G,V
283469191574,2457604.742518,13.44140464893409,0.10653390737215462,13.638669765571183,0.008615001811860392,17.143636753560966,1.57,bd232680,bd,G,V
283469191574,2457605.6488698,13.788408839907355,0.07782566955323489,13.610996024051715,0.006135089266773694,17.484549229396748,1.49,bh092398,bh,G,V
283469191574,2457607.631426,13.637039565705788,0.08656447172138039,13.62298115317017,0.00689972457989178,17.369007186188497,1.39,bh093226,bh,G,V
283469191574,2457608.7406445,13.060024029611455,0.11350920307822782,13.66992146448213,0.00944711650480491,17.07477870716557,1.60,bd233924,bd,G,V
283469191574,2457609.473862,13.681922898671585,0.06508753789613657,13.619413557694989,0.005170861166526343,17.678611784815537,1.67,bh093924,bh,G,V
283469191574,2457610.7161452,13.119895081240692,0.0647390683154485,13.664955499429398,0.0053634996378444655,17.684440281140738,1.35,bh094449,bh,G,V
283469191574,2457612.7425261,13.188295684364185,0.10387014076048832,13.659309715632158,0.008560797362727416,17.171129593279396,1.66,bd235213,bd,G,V
283469191574,2457617.8559334,12.79007436939454,0.13673889617368798,13.692598730160901,0.011620670113307231,16.87262621934952,1.48,bd236630,bd,G,V
283469191574,2457619.5204601,13.655851969056272,0.13636223783734458,13.621484403686894,0.010853941890414859,16.875621094148347,1.45,bh097573,bh,G,V
283469191574,2457621.6245434,12.95593414094106,0.13490870302370586,13.678609575293784,0.011318357518320433,16.887256475886094,1.41,bh098447,bh,G,V
283469191574,2457622.5842886,13.435919266958669,0.05964923128858448,13.639112940487628,0.00482558131510185,17.773344265667625,1.56,bh098829,bh,G,V
283469191574,2457625.6340007,13.439499268061635,0.08172140112386746,13.638823684576804,0.006609443413441902,17.431516883530335,1.48,bh100096,bh,G,V
283469191574,2457626.6341759,13.324769864895218,0.05068517769021862,13.648132112103335,0.004134599321751441,17.950153960260057,1.54,bh100505,bh,G,V
283469191574,2457630.8233602,13.259574765020586,0.07702185568536704,13.653457413380991,0.006313883351260687,17.4958214490337,1.44,bd239560,bd,G,V
283469191574,2457637.803705,13.107536034833345,0.050992506793878546,13.665978753676036,0.004228608464026848,17.943590487606645,1.73,bd240532,bd,G,V
283469191574,2457639.7989152,13.202683204256031,0.06407410035059642,13.65812589802109,0.005275121744055571,17.695650100996424,1.45,bd241301,bd,G,V
283469191574,2457645.5339108,13.403805133126914,0.16986652569009728,13.641711141117796,0.013775008371890997,16.637086883237707,1.36,bh106799,bh,B,V
283469191574,2457650.7376046,13.183095791073153,0.0645607969631402,13.6597378851116,0.005323088022714625,17.68743418656672,1.64,bd242671,bd,G,V
283469191574,2457653.5288975,13.359181255884305,0.08793582531341058,13.645331798641864,0.007154811136110864,17.351941783746813,1.44,bh109520,bh,G,V
283469191574,2457656.5957403,13.064590559063051,0.07425123600541232,13.669541895521267,0.006177603871962625,17.53559717510576,1.42,bh110712,bh,G,V
283469191574,2457658.736213,13.102625609564054,0.062075763958127625,13.66638557501734,0.00514962866885049,17.730051211017905,1.45,bd244907,bd,G,V
283469191574,2457660.730938,13.025519182837385,0.08171647501457857,13.67279379747721,0.006819095208708639,17.43158233292715,1.53,bd245333,bd,G,V
283469191574,2457662.7274744,13.304546969325502,0.05889306105962957,13.64978117687227,0.0048114525771929,17.787196073561404,1.65,bd245908,bd,G,V
283469191574,2457666.5147082,13.865430395634025,0.10278657722810375,13.604948016964926,0.00805777659094594,17.182515382718957,1.33,bh114097,bh,G,V
283469191574,2457673.7001999,12.895296782601783,0.12898884691361004,13.683703050049225,0.010872589498949911,16.935975992604728,2.08,bd248744,bd,G,V
283469191574,2457680.5413301,13.163449565880063,0.09792018582384444,13.661357119940575,0.00808564533623595,17.23517582126183,2.45,bh117336,bh,G,V
283469191574,2457681.5361212,13.255292446787056,0.050610089714224336,13.653808119869524,0.004150113420848192,17.951763625767647,1.62,bh117571,bh,G,V
283469191574,2457686.5151775,13.039033424961211,0.07263213352548711,13.671667907960568,0.006054741072464918,17.559534389953303,1.58,bh118896,bh,G,V
283469191574,2457803.1669897,13.058909921541453,0.16283551182944025,13.670014089048708,0.013553590814021571,16.68298358471206,1.74,bd287237,bd,G,V
283469191574,2457804.1634881,12.700746766896012,0.12062504086657547,13.700208262125606,0.01032334375776369,17.00876270996053,1.74,bd287568,bd,B,V
283469191574,2457809.1493402,13.040868550446445,0.08767945855280705,13.671515111206595,0.0073080837313759086,17.35511174555517,1.67,bd289259,bd,B,V
283469191574,2457819.1317186,13.338163101023342,0.07012716267355101,13.647041345186972,0.005714818168120089,17.597640724140945,1.50,bd290900,bd,G,V
283469191574,2457820.1318528,13.132453802715794,0.06699890739769236,13.66391670022012,0.005545414470086129,17.647187092709288,1.54,bd291243,bd,G,V
283469191574,2457826.8490217,12.811365940513527,0.1885562516043434,13.690792813410136,0.015997704565436068,16.52375405351656,1.49,bh156991,bh,B,V
283469191574,2457829.1461806,13.147017960507423,0.1003980340003959,13.662713263928282,0.008300612211402604,17.20804337238998,1.51,bd293536,bd,G,V
283469191574,2457838.1319396,13.04911495092906,0.05419593254734596,13.670828762297207,0.004514376841310419,17.87743965973545,1.45,bd296736,bd,G,V
283469191574,2457844.1485495,13.028095293659172,0.1979313553755929,13.672579088167042,0.016513755290604688,16.471069897196667,1.61,bd298598,bd,G,V
283469191574,2457845.0656774,12.980140072129517,0.07564655129376462,13.676582956825936,0.0063346398281464295,17.51538356007663,1.49,bd298919,bd,G,V
283469191574,2457846.1221394,12.938371583108138,0.06535882947857191,13.680082355295259,0.0054908150920413784,17.67409572931025,2.12,bd299259,bd,B,V
283469191574,2457848.0964117,13.156487933274766,0.05871576520129149,13.661931475160095,0.004850951427016703,17.79046958090421,1.53,bd299930,bd,G,V
283469191574,2457850.8903155,13.428367811184481,0.10471668666820039,13.639723333692908,0.008476271063569674,17.162316662963867,1.46,bh163914,bh,G,V
283469191574,2457852.0480965,13.356315958766606,0.10002148541426463,13.64556469393893,0.008139894730006817,17.212123143811983,1.69,bd301388,bd,G,V
283469191574,2457857.0667484,13.058135473959583,0.1132365598562518,13.670078479623202,0.009425788044587817,17.07738972627272,1.58,bd302916,bd,G,V
283469191574,2457864.0929137,13.07621844940146,0.07851019671343394,13.668575986443706,0.006526135263868677,17.47504122987776,1.48,bd304264,bd,G,V
283469191574,2457865.8137369,12.8362480086341,0.07621318870622343,13.688686155789906,0.006453632124515145,17.50728106222063,1.52,bh168278,bh,G,V
283469191574,2457867.8541113,12.914623118238694,0.06901789424686722,13.682077062343051,0.0058088764636412505,17.6149521318648,1.47,bh169152,bh,G,V
283469191574,2457870.7310388,13.041493409441404,0.06441169478986385,13.671463088921582,0.0053684581611970214,17.689944577699816,1.57,bh170081,bh,G,V
283469191574,2457876.9759235,13.227177619017155,0.06523678730628085,13.656113440920965,0.005360898104061252,17.676124980318793,1.46,bd306282,bd,G,V
283469191574,2457877.8754388,13.123387569398634,0.07433474757835057,13.664666517223122,0.006156843135573317,17.53437671614165,1.48,bh172992,bh,G,V
283469191574,2457878.968752,13.411820057900856,0.0955771348606576,13.641062109502638,0.00774601729052665,17.261471375109142,1.57,bd307001,bd,G,V
283469191574,2457879.7077648,13.152043264824577,0.10640279920241763,13.662298332394665,0.008793707121819568,17.14497376028847,1.42,bh173719,bh,G,V
283469191574,2457882.9585638,13.194067565194931,0.1363171092055414,13.658834645220292,0.011230105510938346,16.87598047442704,1.60,bd308222,bd,G,V
283469191574,2457892.0983372,13.121696236808077,0.07066983514315935,13.664806455128746,0.005854047892345655,17.589271198165704,1.71,bd310518,bd,G,V
283469191574,2457893.9973913,13.16822425950008,0.059174840066685795,13.660963369218834,0.004884521790168539,17.782013661616464,1.53,bd311084,bd,G,V
283469191574,2457897.0205335,13.118509961402236,0.05785798990199885,13.665070130997549,0.004793922453367729,17.80644804030864,2.15,bd312133,bd,B,V
283469191574,2457900.0061771,12.903460660573456,0.06614582164146643,13.683015899266831,0.005571965080551497,17.661100354959515,1.48,bd313020,bd,G,V
283469191574,2457903.909716,12.988497634226427,0.061184120759110706,13.67588410552938,0.0051202595526323,17.74575958510711,1.57,bd313922,bd,G,V
283469191574,2457904.7453952,13.133604493978053,0.08014987047653187,13.663821570060078,0.0066333217564879775,17.452599331517128,1.46,bh179891,bh,G,V
283469191574,2457906.6311013,13.53087277737057,0.09952273347676391,13.631466877884153,0.00799481940254379,17.217550654229598,1.66,bh180685,bh,G,V
283469191574,2457908.0058481,13.19143590968088,0.08333733354980312,13.659051225031417,0.0068668838499856,17.410257391888692,1.57,bd315210,bd,G,V
283469191574,2457911.0289831,13.0274118194712,0.07497424359900683,13.672636049074988,0.006255558983757271,17.525076161330425,1.66,bd316107,bd,G,V
283469191574,2457924.9561764,12.984998390843542,0.06467272944859764,13.676176654152744,0.005413666058086963,17.68555341791924,2.02,bd318846,bd,G,V
283469191574,2457927.9987728,13.030377429321641,0.07445665252549256,13.672388916060982,0.006210959313222418,17.53259762616503,1.48,bd319827,bd,G,V
283469191574,2457930.9334621,12.93853023579547,0.07263574399162327,13.680069041880241,0.006102076063063336,17.559480420502275,1.51,bd320677,bd,G,V
283469191574,2457934.8929227,13.157407165428346,0.07019316039817901,13.661855618383562,0.005798780300480094,17.596619402029145,2.07,bd321610,bd,G,V
283469191574,2457936.7587188,13.072430438260001,0.05775962705985253,13.66889055572694,0.004802641989371584,17.808295442590293,2.09,bh191737,bh,G,V
283469191574,2457938.8680664,13.001113719036631,0.08450150809334657,13.67483001195865,0.007064738245029434,17.395195244060876,1.49,bd322456,bd,G,V
283469191574,2457945.9532864,12.683066364070955,0.13924425373529942,13.701720742261443,0.011933427246035598,16.852913188776053,1.58,bd324867,bd,G,V
283469191574,2457948.9556,12.960064132904858,0.12830174213529494,13.678263527899349,0.010760626948625517,16.941775010054343,1.66,bd325473,bd,G,V
283469191574,2457949.9563638,13.092855202129162,0.07102880514047372,13.667195492243557,0.0058967445822069925,17.58377012129582,1.51,bd325814,bd,G,V
283469191574,2457951.6573688,13.266078933936669,0.056774775654966,13.652924961898684,0.00465184271673322,17.826967826716242,1.59,bh197056,bh,G,V
283469191574,2457955.7535806,13.668645866965738,0.07609108301630793,13.620467675089811,0.006050906559124245,17.509021979862055,1.39,bh198779,bh,G,V
283469191574,2457959.6409152,13.208179109159426,0.04609305155773841,13.657674030683564,0.0037931907633504377,18.053267740591906,1.72,bh200069,bh,G,V
283469191574,2457966.7632595,13.202276911806113,0.1104599526411744,13.658159310411847,0.009094277200545,17.104344261958456,1.56,bd328662,bd,G,V
283469191574,2457972.8801669,13.165374542313797,0.21248617496641883,13.661198357315815,0.01754323304033851,16.394029696900724,1.72,bd330505,bd,G,V
283469191574,2457973.8913668,13.18355824216837,0.11760403387169617,13.659699799134032,0.009696204109054307,17.036300847443723,1.63,bd330866,bd,G,V
283469191574,2457975.8725075,12.990567197679098,0.07762472443667451,13.675711120089922,0.006495074402118533,17.487356215009846,1.48,bd331665,bd,G,V
283469191574,2457978.8735636,13.112366494525515,0.08212720817885256,13.665578706038415,0.0068079781463934235,17.426138744350254,1.54,bd332476,bd,G,V
283469191574,2457979.8746363,13.356263411609751,0.11344455327644475,13.645568965510751,0.009232319941551086,17.07539727046633,1.50,bd332831,bd,G,V
283469191574,2457980.8182275,13.112142275265487,0.06435035100493984,13.66559727210351,0.005334447432969555,17.690979093311256,1.47,bd333145,bd,G,V
283469191574,2457982.8634592,13.195944564083785,0.06410537645777883,13.658680198481626,0.005280391765889688,17.695120256384303,1.52,bd333887,bd,G,V
283469191574,2457984.8607911,13.23063511359363,0.05519795876952177,13.655829673921875,0.004534761994121918,17.857548849332396,1.48,bd334601,bd,G,V
283469191574,2457988.8189921,13.405141332321891,0.0868941067578792,13.641602911587343,0.007045812774344948,17.364880585734856,1.46,bd335087,bd,G,V
