id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,ra,dec,SIMBAD,Gaia DR3,VSX
66,551.4965516708331,742.3266127911855,0.5811704714731676,0.04292782971643753,0.31969298650860095,25,0.0,57712.0,6.812743709728505,-2.0833051285409705,208.04991318074534,39.98260782570199,Not found,Not found,Not found
67,549.7641540010941,742.6405092461806,0.4959354714383086,0.34502340295784145,-0.36293748470443143,25,0.0,57904.0,6.350442397503073,-2.007009952640149,208.0494199291735,39.98254356496769,Not found,Not found,Not found
68,1383.0025847511515,785.0542692840384,0.4413498168804056,0.4362801596351332,0.19939254241670454,25,0.0,11264.0,2.3575645858643925,-0.9311589978503543,208.268164533748,40.05283898064241,Not found,Not found,Not found
69,668.9843187141905,787.2113991854019,0.5783892352369686,-0.12745197479769996,0.18347126778345338,25,0.0,6416.0,1.1932409344232788,-0.1918203588110794,208.07696436460157,40.00050978893288,Not found,Not found,Not found
70,3485.007126093797,834.5960379993326,0.26624374207550117,0.3281210730396962,0.3052274451861529,25,0.0,57904.0,10.610768038184435,-2.5643670513351777,208.8274510795592,40.21654170823114,Not found,Not found,Not found
71,1117.7412438431281,855.8588269645471,0.40774497078540345,0.23683184910267785,0.19384723653575983,25,0.0,45360.0,9.180066884179935,-2.4071146134945156,208.19034411864618,40.04777484790335,Not found,Not found,Not found
72,4036.264655276166,868.0604018951697,0.6424964927195288,-0.29084163969157384,-0.7150337481047307,25,0.0,4880.0,1.9425560122901504,-0.7209338756036388,208.97263464999656,40.26323248081746,Not found,Not found,Not found
73,3981.808331232247,877.9674991397625,0.8741584630083942,-0.9591540597973764,-0.09864293543062207,25,0.0,7296.0,1.9776560712020723,-0.7403769171338095,208.95703564028832,40.261343147626626,Not found,Not found,Not found
74,3851.8700022808534,882.2734531293593,0.31513822959819826,0.2168352605711459,0.49191995288651436,25,0.0,4928.0,1.0507772460300369,-0.05377664955375969,208.92164659242638,40.25285456864305,Not found,Not found,Not found
75,4275.182907498632,903.1606262946292,0.3477318512156164,-0.2820977715215873,-0.11862951436215124,25,0.0,57904.0,8.599822699630257,-2.3362237439909066,209.033677533197,40.28764511756602,Not found,Not found,Not found
76,4275.2879595739505,903.7005415704604,0.3652899500034731,0.10489317449056641,-0.06234795390274557,25,0.0,57904.0,8.854744531655204,-2.3679400896783283,209.03365493820806,40.28776364426034,Not found,Not found,Not found
77,2901.30883265798,958.329769028037,0.5014289055554426,0.30553712858383114,0.43146827950447525,25,0.0,11792.0,2.2561545283094655,-0.8834221049601915,208.65877874681485,40.19957240272757,Not found,Not found,Not found
78,4627.284070642404,980.6338380997669,0.49440655708039527,0.20050691761142928,0.24333473122459182,25,0.0,23536.0,4.929954764173096,-1.732107335840063,209.12129578129282,40.32885697978053,Not found,Not found,Not found
79,3936.2546029708506,1015.4779131699967,0.5330588467147679,-0.11127962378263723,0.3960736671211776,25,0.0,53728.0,8.708917345134857,-2.349910421888107,208.93176980371868,40.286311133748576,Not found,Not found,Not found
80,608.0752772183102,1017.8257048805445,0.2889747710886249,0.7397141991693575,-0.5951313842810759,25,0.0,57904.0,7.647245029839338,-2.2087625147368253,208.03834334456144,40.04320606064035,Not found,Not found,Not found
81,3477.3293647326686,1016.8069684328385,0.33697505308523373,0.08965434734011217,0.22356497516249624,25,0.0,10528.0,2.071574443265219,-0.7907513613659988,208.80810111907812,40.25340503831386,Not found,Not found,Not found
82,3936.1759541098136,1017.121296595056,0.3686993372169711,0.1397477417468264,0.49608654453489387,25,0.0,57904.0,8.104630586466445,-2.271833060633929,208.93159318260086,40.28664309965015,Not found,Not found,Not found
83,3936.267487311278,1017.1293242928474,0.5083565011780177,0.10363262924990842,0.21137122716786802,25,0.0,57904.0,8.939429866187124,-2.3782745537390824,208.93161707596525,40.286651353438025,Not found,Not found,Not found
84,608.7429714568492,1020.621044658363,0.6054622641776247,-0.702875352710327,-0.10178807427023139,25,0.0,57904.0,6.885356966436343,-2.0948161521631063,208.03825088048777,40.04382786321792,Not found,Not found,Not found
85,607.0929042038485,1020.9843537061557,0.5707225626569216,-0.07672515525497782,-0.6975231573904839,25,0.0,56160.0,6.74009642626638,-2.0716652743857185,208.0377744201887,40.0437797760768,Not found,Not found,Not found
86,405.72924096008336,1025.6431345891633,0.23819328272562987,-0.9272692669513043,-0.17578853338113223,25,0.0,57904.0,6.321607303406178,-2.002068785204337,207.98348849987804,40.029776309901784,Not found,Not found,Not found
87,407.6363926904461,1027.7798057507027,0.5970391901457922,-0.8372400746151863,-0.2302512843883425,25,0.0,57904.0,6.52124500498561,-2.0358262926956323,207.9837908011782,40.03035539823879,Not found,Not found,Not found
88,3233.0057316397715,1029.5330178020874,0.390768649655428,0.10756416648511992,0.30421254062757824,25,0.0,57904.0,11.642928429125975,-2.6651555694820566,208.74116751275545,40.238299953214494,Not found,Not found,Not found
89,406.4256540412629,1027.9151220189233,0.5393936850429596,-0.03728614291992328,-0.27898100020800315,25,0.0,55952.0,7.3976706125263485,-2.1727374752117172,207.98345404358503,40.0302930861499,Not found,Not found,Not found
90,4226.01686922585,1033.3914583529988,0.4559000794894694,0.30310263253414543,0.31480849020103985,25,0.0,31632.0,6.290019434740545,-1.9966299682982027,209.00814412250594,40.31087359798777,Not found,Not found,Not found
91,3760.750813142237,1038.191780241417,0.430173797553587,0.14415923169958317,-0.11074017607020943,25,0.0,4432.0,1.0552757763899223,-0.05841492281282223,208.88235879700585,40.27830407574886,Not found,Not found,Not found
92,3268.852744074796,1052.0337738926955,0.4902604285638843,0.29345527067104055,0.21159143952781923,25,0.0,13984.0,2.6179911172580157,-1.0449204216823997,208.74866925723973,40.24552151683124,Not found,Not found,Not found
93,1797.6400286839248,1070.0399071689749,0.4290017246436377,0.0936249045683717,0.1279358368039665,25,0.0,22752.0,4.167653183181192,-1.5497289285012745,208.35183634086366,40.14175959378028,Not found,Not found,Not found
94,852.3078132494677,1085.0797116659014,0.48534973435789985,-0.021871964823314115,0.25330987718097236,25,0.0,20560.0,3.620926651277778,-1.3970493186236155,208.09715961668007,40.07508520200482,Not found,Not found,Not found
